env,nic_mode,qos,direction,pod_config,role,throughput_mbps,retransmits,cpu_mean,ram_mean,path,latency_ms,packet_loss_pct,jitter_ms
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,2133.772775248191,0.0,91.27666666666667,1270.0356666666667,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_03,351.248,21.0,553.835
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,,,1.05,1524.502666666667,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_04,1034.476,0.0,643.968
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,,,2.816666666666667,1522.5213333333334,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_05,1007.776,0.0,572.02
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,,,42.13999999999999,1835.8340000000003,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_06,1003.374,0.0,570.661
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,,,64.56,2072.8636666666666,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_07,1019.274,6.0,574.501
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,,,46.486666666666665,2134.838666666667,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_08,1004.663,0.0,573.703
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,,,48.21333333333333,2175.32,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_09,1025.423,0.0,566.611
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,,,10.163333333333332,2220.0456666666664,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_10,1008.488,2.0,574.065
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,1701.548956684109,126.0,50.26666666666667,2258.31,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_01,51.811,0.0,4.128
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,1495.8663351703228,227.0,17.220000000000002,2263.858,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_02,57.888,0.0,15.681
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,1826.09083257034,931.0,17.203333333333333,2246.2149999999997,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_03,61.04,0.0,29.748
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,696.0704461499961,598.0,28.11481481481481,2245.786666666667,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_04,58.78,0.0,32.904
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,1963.1731256379094,115.0,15.840000000000002,2214.4570000000003,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_05,59.826,0.0,31.916
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,2246.7804735220498,91.0,35.03333333333334,2242.1639999999998,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_06,60.55,0.0,45.323
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,1693.196679235804,820.0,14.38,2192.865,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_07,55.218,0.0,12.172
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,2230.8492183094922,181.0,16.563333333333336,2194.8329999999996,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_08,57.382,0.0,19.138
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,1670.6511567473008,158.0,14.673333333333334,2171.103666666667,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_09,55.428,0.0,16.188
DOCKER,MACVLAN,QOS2 C-_S,sc,none,client,2191.4488787228074,136.0,16.233333333333334,2172.3563333333336,runs\2. DOCKER\3. MACVLAN\3. QoS2 C-_S\1. CLIENT\run_10,60.994,0.0,33.313
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,36.111226568020285,0.0,26.063333333333333,2178.5606666666667,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_01,25.278,3.0,0.3
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,37.6972697204177,0.0,4.35,2209.590666666666,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_02,25.341,0.0,0.464
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,38.21054358882266,0.0,4.123333333333333,2209.6580000000004,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_03,25.273,0.0,0.183
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,37.88359335841164,0.0,4.503333333333333,2197.8356666666664,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_04,25.234,0.0,0.193
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,38.007888204169305,0.0,4.136666666666667,2199.855,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_05,25.389,19.0,0.687
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,37.41948443044497,0.0,18.053333333333335,2211.0306666666665,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_06,25.316,0.0,0.409
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,37.81253526145935,0.0,4.36,2203.502,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_07,25.345,0.0,0.411
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,38.01725766144483,0.0,3.6166666666666667,2203.4506666666666,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_08,25.256,0.0,0.193
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,36.8470871114092,0.0,5.423333333333333,2186.4726666666666,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_09,25.397,0.0,0.757
DOCKER,MACVLAN,QOS2 S-_C,sc,none,client,37.064368525750396,0.0,4.8066666666666675,2207.6086666666665,runs\2. DOCKER\3. MACVLAN\4. QoS2 S-_C\1. CLIENT\run_10,25.262,0.0,0.233
KUBERNETES,unknown,NOQOS,none,1 POD,client,28.23692477827958,316.0,74.35333333333334,1800.373,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_01,7.734,0.0,6.675
KUBERNETES,unknown,NOQOS,none,1 POD,client,62.50401379264755,169.0,94.13333333333334,2653.7366666666667,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_02,7.153,1.0,4.206
KUBERNETES,unknown,NOQOS,none,1 POD,client,31.6629438827893,186.0,98.53666666666668,3830.3043333333335,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_03,8.026,0.0,16.434
KUBERNETES,unknown,NOQOS,none,1 POD,client,38.470206054048056,273.0,99.33333333333333,3834.626333333334,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_04,27.069,0.0,106.473
KUBERNETES,unknown,NOQOS,none,1 POD,client,0.0,0.0,,,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_05,10.993,2.0,46.772
KUBERNETES,unknown,NOQOS,none,1 POD,client,3.3550276239116514,273.0,,,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_06,8.675,0.0,12.854
KUBERNETES,unknown,NOQOS,none,1 POD,client,2.6560950506876564,249.0,,,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_07,9.264,0.0,17.017
KUBERNETES,unknown,NOQOS,none,1 POD,client,64.6244100466143,641.0,12.700000000000001,1465.8986666666667,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_08,7.091,0.0,4.843
KUBERNETES,unknown,NOQOS,none,1 POD,client,70.8091638491302,148.0,12.700000000000001,1465.8986666666667,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_09,8.526,0.0,13.34
KUBERNETES,unknown,NOQOS,none,1 POD,client,77.65814556710106,2507.0,12.700000000000001,1465.8986666666667,runs\3. KUBERNETES\0. 1 POD\0. NoQoS\1. Client\run_10,9.25,3.0,17.765
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,34.94258517933278,140.0,3.8746835443037977,554.8313924050631,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_01,,,
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,9.40173442830656,186.0,3.8746835443037977,554.8313924050631,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_02,15.278,0.0,71.602
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,13.315897865403082,453.0,3.8746835443037977,554.8313924050631,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_03,11.277,0.0,35.816
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,19.536665503996048,240.0,3.8746835443037977,554.8313924050631,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_04,18.761,0.0,107.323
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,11.916733205049066,155.0,3.8746835443037977,554.8313924050631,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_05,6.912,0.0,4.689
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,73.50880107501273,1890.0,3.8746835443037977,554.8313924050631,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_06,8.395,3.0,7.366
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,76.84253718958139,358.0,3.8746835443037977,554.8313924050631,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_07,45.241,2.0,211.556
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,82.44478715093739,390.0,,,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_08,10.116,0.0,15.916
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,48.6516154482662,268.0,3.8746835443037977,554.8313924050631,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_09,11.502,0.0,19.811
KUBERNETES,unknown,QOS1 C-_S,sc,1 POD,client,72.37256699583685,476.0,3.8746835443037977,554.8313924050631,runs\3. KUBERNETES\0. 1 POD\1. QoS1 C-_S\1. Client\run_10,20.573,2.0,70.601
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,54.144287798928296,774.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_01,9.646,0.0,11.113
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,80.6739522450425,284.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_02,8.555,0.0,7.735
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,78.90845124681594,229.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_03,7.987,1.0,5.677
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,79.8551883347623,305.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_04,10.429,1.0,11.438
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,84.9081491846818,347.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_05,7.827,0.0,8.194
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,76.81853704478895,197.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_06,8.805,0.0,8.004
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,62.134446827009675,943.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_07,9.811,1.0,13.812
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,76.0441654462122,139.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_08,8.299,0.0,9.222
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,46.821300344687586,171.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_09,10.372,0.0,16.893
KUBERNETES,unknown,QOS1 S-_C,sc,1 POD,client,75.62898801942822,140.0,99.05622156810276,1631.0463687449826,runs\3. KUBERNETES\0. 1 POD\1. QoS1 S-_C\1. Client\run_10,8.564,0.0,7.639
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,57.14267011069319,395.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_01,9.494,0.0,16.71
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,40.530432824758684,804.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_02,10.912,1.0,13.468
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,63.433849412666284,200.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_03,11.251,2.0,12.838
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,43.53192014806893,183.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_04,13.034,2.0,23.377
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,50.74261284075774,1080.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_05,10.213,0.0,9.664
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,58.926877538929205,730.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_06,6.728,0.0,4.099
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,56.02107918646306,141.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_07,7.472,0.0,5.749
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,58.15666147127785,703.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_08,9.293,0.0,10.724
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,52.94716497714455,183.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_09,7.646,0.0,5.048
KUBERNETES,unknown,QOS2 C-_S,sc,1 POD,client,35.364551323375956,160.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\3. QoS2 C-_S\1. Client\run_10,15.71,0.0,47.834
KUBERNETES,unknown,QOS2 S-_C,sc,1 POD,client,70.26162964703492,301.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\4. QoS2 S-_C\1. Client\run_01,10.035,0.0,12.692
KUBERNETES,unknown,QOS2 S-_C,sc,1 POD,client,83.0029454289082,273.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\4. QoS2 S-_C\1. Client\run_02,11.954,0.0,13.984
KUBERNETES,unknown,QOS2 S-_C,sc,1 POD,client,101.93956085638106,346.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\4. QoS2 S-_C\1. Client\run_03,7.684,2.0,6.693
KUBERNETES,unknown,QOS2 S-_C,sc,1 POD,client,80.2335285662347,367.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\4. QoS2 S-_C\1. Client\run_04,10.628,1.0,13.058
KUBERNETES,unknown,QOS2 S-_C,sc,1 POD,client,93.11211622205097,444.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\4. QoS2 S-_C\1. Client\run_05,7.012,0.0,3.414
KUBERNETES,unknown,QOS2 S-_C,sc,1 POD,client,74.6679395797338,288.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\4. QoS2 S-_C\1. Client\run_06,9.509,0.0,9.413
KUBERNETES,unknown,QOS2 S-_C,sc,1 POD,client,92.7429608572787,296.0,99.71566416040099,1577.4862197159564,runs\3. KUBERNETES\0. 1 POD\4. QoS2 S-_C\1. Client\run_07,8.641,0.0,7.873
KUBERNETES,unknown,NOQOS,none,5 POD,client,12.721083233776715,176.0,5.366666666666666,1918.5009999999997,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_01,2720.403,5.0,6202.823
KUBERNETES,unknown,NOQOS,none,5 POD,client,,,20.743333333333332,2345.832666666667,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_02,376.636,2.0,777.912
KUBERNETES,unknown,NOQOS,none,5 POD,client,,,6.623333333333332,2253.2509999999997,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_03,580.487,1.0,1077.914
KUBERNETES,unknown,NOQOS,none,5 POD,client,,,8.389999999999999,2422.953666666667,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_04,200.819,2.0,390.373
KUBERNETES,unknown,NOQOS,none,5 POD,client,,,3.5166666666666666,2274.9313333333334,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_05,,,
KUBERNETES,unknown,NOQOS,none,5 POD,client,,,3.4833333333333334,2274.9313333333334,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_06,,,
KUBERNETES,unknown,NOQOS,none,5 POD,client,,,3.8666666666666667,2272.7699999999995,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_07,,,
KUBERNETES,unknown,NOQOS,none,5 POD,client,3.984416806007874,311.0,16.986666666666668,1927.538666666667,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_08,1227.289,7.0,1761.879
KUBERNETES,unknown,NOQOS,none,5 POD,client,2.5511758978453103,1248.0,3.5833333333333335,1916.3393333333333,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_09,490.394,2.0,762.301
KUBERNETES,unknown,NOQOS,none,5 POD,client,3.9842388510209186,198.0,5.09,1921.8433333333335,runs\3. KUBERNETES\1. 5 POD\0. NoQoS\1. Client\run_10,304.76,0.0,512.496
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,4.718205421702448,112.0,5.793333333333333,3026.4963333333335,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_01,168.094,0.0,250.831
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,4.61290192496594,146.0,8.33,1753.4213333333332,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_02,927.365,3.0,1367.184
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,,,39.93,2008.570666666667,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_03,228.641,2.0,329.965
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,1.048456510906307,124.0,,,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_04,538.892,0.0,880.102
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,,,9.036666666666669,1775.6743333333332,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_05,746.52,4.0,842.249
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,0.6989713334203235,91.0,,,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_06,327.321,8.0,655.122
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,0.5241997422367319,122.0,103.47806451612902,2189.4746666666665,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_07,543.13,3.0,1498.399
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,0.8387297624534461,53.0,3.0633333333333326,2191.4046666666673,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_08,396.818,2.0,680.859
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,0.594122326501658,83.0,2.67,1765.2920000000001,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_09,1055.81,10.0,1112.617
KUBERNETES,unknown,QOS1 C-_S,sc,5 POD,client,0.34948284786846073,83.0,3.8533333333333326,1763.0353333333335,runs\3. KUBERNETES\1. 5 POD\1. QoS1 C-_S\1. Client\run_10,728.632,2.0,1367.223
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,9.66981711285672,613.0,13.600000000000001,2093.1136666666666,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_01,1032.742,7.0,998.727
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,,,3.83,2148.17,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_02,505.653,11.0,2175.417
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,3.6323095706272026,247.0,2.9733333333333336,2172.9093333333326,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_03,1081.966,5.0,2466.248
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,,,,,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_04,97.473,0.0,121.517
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,4.821657711272567,93.0,,,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_05,868.655,22.0,1535.963
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,23.609446011644557,115.0,17.543333333333337,2454.2423333333336,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_06,136.47,1.0,205.602
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,,,15.596666666666671,2710.584333333334,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_07,80.863,2.0,84.93
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,28.1263571767263,122.0,6.986666666666666,2522.1540000000014,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_08,176.077,2.0,224.334
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,19.246084429617536,205.0,7.036666666666666,2528.5816666666665,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_09,177.5,1.0,273.816
KUBERNETES,unknown,QOS1 S-_C,sc,5 POD,client,,,2.789999999999999,2536.510666666667,runs\3. KUBERNETES\1. 5 POD\2. QoS1 S-_C\1. Client\run_10,1783.705,13.0,1856.731
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,3.3201056450820254,62.0,5.896666666666666,2653.358333333334,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_01,625.208,3.0,1008.207
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,2.6562378517490997,78.0,22.45,2568.3766666666675,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_02,2170.964,11.0,2963.587
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,0.38442949262217835,27.0,7.499999999999999,2544.4313333333334,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_03,1368.82,8.0,1159.395
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,0.6290684971711967,50.0,3.4999999999999996,2550.600333333334,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_04,5043.44,16.0,5980.728
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,,,3.3799999999999994,2550.8399999999992,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_05,1578.668,2.0,1526.444
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,,,3.336666666666666,2539.205,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_06,1603.487,5.0,1661.933
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,,,3.586666666666666,2560.795333333333,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_07,1124.366,22.0,1548.086
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,1.188253959884529,80.0,4.5666666666666655,2556.5016666666666,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_08,728.112,6.0,773.609
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,0.7337259249729527,83.0,5.306666666666667,2549.589333333334,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_09,818.612,5.0,1054.331
KUBERNETES,unknown,QOS2 C-_S,sc,5 POD,client,0.3145303803360387,71.0,3.1633333333333327,2544.4679999999994,runs\3. KUBERNETES\1. 5 POD\3. QoS2 C-_S\1. Client\run_10,788.32,6.0,819.928
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,9.097857446198471,128.0,37.436666666666675,2785.794666666666,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_01,360.9,1.0,922.164
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,8.96544814293774,282.0,3.7466666666666657,2677.3980000000006,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_02,358.849,3.0,546.388
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,,,20.05666666666667,2681.4903333333345,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_03,6161.614,58.0,4886.042
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,,,3.9199999999999995,2671.565333333334,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_04,289.226,2.0,517.357
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,,,3.806666666666666,2638.276,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_05,697.73,14.0,958.657
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,,,95.05387096774194,2799.6606666666657,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_06,484.585,3.0,689.421
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,,,3.1499999999999995,2785.674,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_07,257.88,4.0,542.244
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,,,93.3558064516129,2783.101666666666,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_08,5910.12,59.0,4611.106
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,,,3.6833333333333322,2763.3586666666665,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_09,10671.604,79.0,6246.693
KUBERNETES,unknown,QOS2 S-_C,sc,5 POD,client,,,3.9566666666666666,2719.3160000000003,runs\3. KUBERNETES\1. 5 POD\4. QoS2 S-_C\1. Client\run_10,5917.837,84.0,4230.408
KUBERNETES,unknown,NOQOS,none,10 POD,client,0.17475299117605522,95.0,3.319999999999999,2210.9846666666663,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_01,837.188,9.0,826.355
KUBERNETES,unknown,NOQOS,none,10 POD,client,0.1048446936182156,82.0,16.59,2275.496333333334,runs\3. KUBERNETES\2. 10 POD\0. NoQoS\1. Client\run_02,518.823,5.0,715.432
